,Actual,Predicted
0,0.0,30.10118583904702
1,1.0,83.47051936503019
2,1.0,99.48131942282515
3,7.0,136.83985289101338
4,0.0,-12.594280981739502
5,21.0,158.1875863014066
6,0.0,-119.33294803370582
7,22.0,168.86145300660326
8,0.0,8.753452428653759
9,0.0,-87.31134791811593
10,174.0,238.24158659038136
11,0.0,-60.626681155124345
12,110.0,222.23078653258642
13,444.0,280.9370534111679
14,0.0,-44.61588109732939
15,0.0,14.090385781252081
16,367.0,270.26318670597124
